f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9
0.9893865173781199,0.006881268952647539,0.0007581059015628644,0.001224632610216935,0.001166316771635176,0.0003498950314905528,0.0001749475157452764,0.0,0.0,0.0,0.04647772334966177,0.12164683928154887,0.3241777466759972,0.4287963610916725,0.0648472125029158,0.0030907394448332166,0.0010496850944716584,0.0032073711219967344,0.004023792862141357,0.002624212736179146
0.23664567296477723,0.20066480055983205,0.19529974341031023,0.1248542104035456,0.09108933986470726,0.08426638675064148,0.03720550501516212,0.015512013062747841,0.004840214602285981,0.009563797527408444,0.12491252624212736,0.09633776533706555,0.11272451597853977,0.11330767436435736,0.09785397714019127,0.11243293678563097,0.07825985537672031,0.0917308140891066,0.08053417308140891,0.09184744576627012
0.9893865173781199,0.005948215535339398,0.0014578959645439702,0.0008747375787263821,0.0003498950314905528,0.0006997900629811056,0.0005248425472358292,0.0001749475157452764,0.0005248425472358292,0.0,0.05120130627478423,0.05137625379052951,0.4399346862607884,0.24825052484254723,0.150629811056683,0.008397480755773267,0.011604851877770002,0.03755540004665267,0.00040821087007231167,0.000583158385817588
0.27233496617681363,0.06187310473524609,0.1566946582691859,0.13074411010030323,0.13692558898996968,0.20731280615815256,0.008047585724282715,0.009563797527408444,0.004023792862141357,0.012421273617914626,0.1298110566829951,0.1360508514112433,0.13027758339164916,0.09861208304175414,0.11849778399813389,0.10129461161651504,0.08788196874271052,0.06280615815255423,0.05510846745976207,0.07960111966410077
0.21197807324469325,0.17687193841847446,0.1286447399113599,0.22982271985071145,0.12794494984837881,0.03953813855843247,0.03376487053883835,0.016911593188710054,0.01860275250758106,0.015861908094238396,0.09890366223466293,0.11494051784464661,0.10356892932120364,0.07534406344763238,0.12071378586424072,0.13785864240727783,0.0900396547702356,0.0927221833449965,0.10286913925822254,0.06298110566829951
0.939293212036389,0.004665267086540704,0.0013995801259622112,0.001166316771635176,0.0006414742243993468,0.0007581059015628644,0.000291579192908794,0.0005248425472358292,0.03574760905061815,0.015453697224166084,0.08356659668766037,0.16334266386750643,0.21950081642174016,0.2283648238861675,0.2015978539771402,0.04595288080242594,0.01906927921623513,0.02390949381852111,0.007989269885700956,0.006648005598320504
0.05586657336132494,0.5965127128528108,0.21810123629577793,0.035456029857709355,0.05108467459762071,0.033123396314439,0.007989269885700956,0.0009330534173081409,0.00046652670865407047,0.00040821087007231167,0.15249591789129927,0.07341964077443433,0.19349195241427572,0.13546769302542572,0.1145323069745743,0.08974807557732681,0.045136459062281316,0.06000699790062981,0.07266153487287147,0.06298110566829951
0.8497200839748076,0.008572428271518544,0.0021576860275250758,0.0011080009330534173,0.1347679029624446,0.0022160018661068347,0.0003498950314905528,0.0007581059015628644,0.000291579192908794,0.0,0.03154886867273152,0.1271285281082342,0.2638791695824586,0.2109283881502216,0.1768136225798927,0.10502682528574761,0.05534173081408911,0.016736645672964776,0.005423372988103569,0.007114532306974574
0.9538721716818288,0.0022160018661068347,0.0417541404245393,0.0013412642873804525,5.831583858175881e-05,0.0001749475157452764,0.0001749475157452764,0.0,0.00011663167716351762,0.00023326335432703523,0.5291579192908794,0.34307207837648707,0.0622813156053184,0.02880802425938885,0.027233496617681364,0.002507581059015629,0.002740844413342664,0.0009913692558898997,0.001807790996034523,0.0013412642873804525
0.8927571728481456,0.01965243760205272,0.002099370188943317,0.00040821087007231167,0.028458129227898296,0.004548635409377187,0.00023326335432703523,0.000291579192908794,0.05102635875903896,0.00046652670865407047,0.08624912526242128,0.1517378119897364,0.14118264520643806,0.11278283181712152,0.05919057616048519,0.07062048052250991,0.14812222999766736,0.15751108000933053,0.05971541870772102,0.012829484487986938
0.9865873571261955,0.00880569162584558,0.0018661068346162819,0.0013995801259622112,0.0001749475157452764,0.0008747375787263821,0.0001749475157452764,5.831583858175881e-05,0.0,0.0,0.11529041287613716,0.5882318637742011,0.14672264987170516,0.1251457895964544,0.00781432236995568,0.00781432236995568,0.0032656869605784933,0.000291579192908794,0.0016911593188710054,0.003673897830650805
0.9564380685794261,0.038780032656869606,0.0015745276417074878,0.0007581059015628644,0.0006997900629811056,0.0001749475157452764,0.000291579192908794,0.001224632610216935,0.0,0.0,0.22329134592955446,0.36348262188010266,0.14503149055283415,0.09202239328201539,0.07062048052250991,0.034581292278982975,0.017844646606018196,0.01994401679496151,0.01860275250758106,0.014520643806857943
0.9511896431070679,0.005889899696757639,0.000583158385817588,0.00874737578726382,0.03166550034989503,0.000291579192908794,0.00011663167716351762,0.000583158385817588,0.0006997900629811056,0.0001749475157452764,0.22031723816188475,0.41905761604851877,0.3056333100069979,0.0165616981572195,0.010146955913226032,0.009505481688826685,0.0007581059015628644,0.0055400046652670865,0.0031490552834149755,0.00927221833449965
0.9536972241660835,0.002332633543270352,0.0015162118031257288,0.0003498950314905528,0.04070445533006765,0.00046652670865407047,0.0003498950314905528,5.831583858175881e-05,0.00040821087007231167,5.831583858175881e-05,0.00040821087007231167,0.01749475157452764,0.16485887567063215,0.6240961045019827,0.16071845113132727,0.01959412176347096,0.0029157919290879403,0.0007581059015628644,0.0034989503149055285,0.005598320503848845
0.9921856776300443,0.004606951247958946,0.0010496850944716584,0.00040821087007231167,0.00040821087007231167,0.000583158385817588,0.00023326335432703523,0.00011663167716351762,0.0,0.0003498950314905528,0.3340914392348962,0.5916141824119431,0.05516678329834383,0.005889899696757639,0.002624212736179146,0.0037322136692325637,0.0022743177046885936,0.0008164217401446233,0.001224632610216935,0.002507581059015629
0.9872288313505948,0.0037905295078143222,0.0006997900629811056,0.0006414742243993468,0.0008164217401446233,0.0009330534173081409,0.005481688826685328,5.831583858175881e-05,0.000291579192908794,0.0,0.41765803592255657,0.5533589923023093,0.017028224865873572,0.0022160018661068347,0.0005248425472358292,0.0013995801259622112,0.0003498950314905528,0.0032656869605784933,0.00023326335432703523,0.00390716118497784
0.955505015162118,0.0006997900629811056,0.040821087007231166,0.0012829484487986936,0.0006414742243993468,0.000291579192908794,0.00011663167716351762,0.00046652670865407047,5.831583858175881e-05,5.831583858175881e-05,0.003324002799160252,0.2264987170515512,0.591147655703289,0.15197107534406346,0.013995801259622114,0.004432003732213669,0.004548635409377187,0.0028574760905061814,0.0006414742243993468,0.0005248425472358292
0.9096687660368556,0.0003498950314905528,0.08898996967576393,0.0005248425472358292,5.831583858175881e-05,0.00011663167716351762,0.00011663167716351762,0.0,5.831583858175881e-05,5.831583858175881e-05,0.00011663167716351762,0.0037322136692325637,0.000291579192908794,0.09038954980172614,0.3020177280149289,0.369197574061115,0.19844879869372523,0.01813622579892699,0.017261488220200606,0.0003498950314905528
0.9921273617914625,0.004198740377886634,0.0019827385117797995,0.000583158385817588,0.0001749475157452764,0.000583158385817588,5.831583858175881e-05,0.00011663167716351762,5.831583858175881e-05,5.831583858175881e-05,0.33782365290412875,0.22667366456729648,0.20293911826452066,0.09581292278982972,0.061406578026592024,0.03423139724749242,0.02245159785397714,0.01323769535805925,0.004606951247958946,0.0007581059015628644
0.039771401912759505,0.22130860741777467,0.5508514112432937,0.027466759972008398,0.011138325169115932,0.06309773734546303,0.021226965243760207,0.026242127361791462,0.03522276650338232,0.003615581992069046,0.0917308140891066,0.12602052717518078,0.08974807557732681,0.12765337065547003,0.09219734079776067,0.06123163051084675,0.14602285980872404,0.05907394448332167,0.07371121996734313,0.13255190109633777
0.938360158619081,0.05802425938885001,0.0015745276417074878,0.0006414742243993468,0.000583158385817588,0.000291579192908794,0.0001749475157452764,0.00023326335432703523,5.831583858175881e-05,0.0,0.07353627245159786,0.19611616515045485,0.33759038954980175,0.16742477256822952,0.12141357592722184,0.04846046186144157,0.019127595054816888,0.01609517144856543,0.008455796594355027,0.01172148355493352
0.8192209003965477,0.017378119897364125,0.10467693025425706,0.00927221833449965,0.003615581992069046,0.0450198273851178,0.00046652670865407047,0.00023326335432703523,0.0,5.831583858175881e-05,0.005248425472358292,0.06239794728248192,0.6361674830884068,0.16853277350128296,0.01212969442500583,0.01994401679496151,0.02939118264520644,0.03073244693258689,0.02303475623979473,0.012362957779332866
0.7284231397247493,0.2532656869605785,0.0145789596454397,0.0012829484487986936,0.0008164217401446233,0.0006414742243993468,0.00046652670865407047,0.000291579192908794,0.00011663167716351762,5.831583858175881e-05,0.11744809890366223,0.049976673664567296,0.03463960811756473,0.04122929787730348,0.1460811756473058,0.1234546302775834,0.14713086074177747,0.10240261254956846,0.1547119197574061,0.08286680662467927
0.9928854676930254,0.0029157919290879403,0.0012829484487986936,0.00040821087007231167,0.001166316771635176,0.000291579192908794,0.000291579192908794,0.0001749475157452764,0.000291579192908794,0.00023326335432703523,0.019360858409143925,0.5800676463727549,0.25758105901562867,0.027116864940517845,0.10683461628178213,0.0027991602519244225,0.002507581059015629,0.0015162118031257288,0.0012829484487986936,0.0008747375787263821
0.9397014229064614,0.004082108700723117,0.0018661068346162819,0.0016328434802892467,0.05090972708187544,0.0007581059015628644,0.00040821087007231167,0.0001749475157452764,0.00023326335432703523,0.0001749475157452764,0.40366223466293444,0.3305341730814089,0.09132260321903429,0.07324469325868906,0.008397480755773267,0.01807790996034523,0.01813622579892699,0.0033823186377420107,0.01364590622813156,0.03953813855843247
0.9425005831583858,0.002332633543270352,0.0013412642873804525,0.033531607184511314,0.018777700023326335,0.00040821087007231167,0.00011663167716351762,0.0003498950314905528,0.0005248425472358292,5.831583858175881e-05,0.12759505481688826,0.5201772801492885,0.21664334033123397,0.07062048052250991,0.018427804991835783,0.009680429204571963,0.0032656869605784933,0.031373921156986236,0.0012829484487986936,0.0008747375787263821
0.9889783065080476,0.004490319570795428,0.0016911593188710054,0.0013995801259622112,0.00040821087007231167,0.0001749475157452764,0.0017494751574527643,0.0006997900629811056,0.0001749475157452764,0.0001749475157452764,0.04035456029857709,0.12182178679729415,0.41981572195008166,0.25005831583858174,0.15512013062747843,0.004665267086540704,0.0017494751574527643,0.0008164217401446233,0.0022160018661068347,0.003324002799160252
0.9583041754140424,0.001807790996034523,0.03615581992069046,0.0013995801259622112,0.00046652670865407047,0.0003498950314905528,0.000291579192908794,0.0001749475157452764,0.000583158385817588,0.00040821087007231167,0.12135526008864007,0.405703289013296,0.3076160485187777,0.0927221833449965,0.025367389783065082,0.010671798460461861,0.0012829484487986936,0.0009913692558898997,0.001807790996034523,0.0324236062514579
0.9501982738511779,0.04478656403079076,0.0013995801259622112,0.0008747375787263821,0.001166316771635176,0.000583158385817588,0.0008747375787263821,0.0,5.831583858175881e-05,0.0,0.6732563564264055,0.22993935152787498,0.03399813389316538,0.004548635409377187,0.0055400046652670865,0.04146256123163051,0.0030324236062514577,0.0030324236062514577,0.0017494751574527643,0.0033823186377420107
0.5714369022626545,0.062339631443900166,0.18824352694191743,0.12432936785630977,0.02974107767669699,0.010088640074644273,0.003324002799160252,0.00244926522043387,0.002624212736179146,0.00536505714952181,0.09902029391182646,0.1080009330534173,0.11365756939584791,0.08484954513645906,0.11319104268719384,0.0714952181012363,0.09184744576627012,0.09336365756939585,0.12631210636808957,0.09820387217168183
0.5492768836015862,0.10905061814788897,0.2572311639841381,0.050851411243293676,0.02933286680662468,0.0015745276417074878,0.0015162118031257288,0.0009330534173081409,0.0001749475157452764,0.0,0.07481922090039654,0.21279449498483788,0.061931420573827854,0.08840681128994635,0.07441101003032424,0.12800326568696058,0.1357592722183345,0.09254723582925123,0.039771401912759505,0.09149755073477957
0.943900163284348,0.04711919757406111,0.0063564264054117095,0.001224632610216935,0.00046652670865407047,0.00023326335432703523,0.00023326335432703523,0.00011663167716351762,0.00011663167716351762,0.0001749475157452764,0.06566363424306042,0.11389083275017495,0.16515045486354094,0.2747259155586657,0.1433986470725449,0.023734546302775834,0.06887100536505715,0.030615815255423375,0.042220667133193376,0.07167016561698157
0.8062747842313972,0.18847679029624445,0.0021576860275250758,0.00046652670865407047,0.0003498950314905528,0.0008164217401446233,0.0007581059015628644,0.00040821087007231167,0.00011663167716351762,0.00011663167716351762,0.0417541404245393,0.055574994168416145,0.03364823886167483,0.22714019127595056,0.26790296244459993,0.173839514812223,0.06152320970375554,0.059890366223466295,0.018311173314672264,0.06035689293212036
0.9838465127128528,0.009330534173081408,0.0029157919290879403,0.0009330534173081409,0.0003498950314905528,0.0011080009330534173,0.00046652670865407047,0.00023326335432703523,0.0,0.0007581059015628644,0.28947982271985073,0.33426638675064146,0.17401446232796827,0.07919290879402846,0.04338698390482855,0.0351061348262188,0.005248425472358292,0.021168649405178448,0.006064847212502915,0.012013062747842314
0.9889199906694658,0.004840214602285981,0.002390949381852111,0.002740844413342664,0.00040821087007231167,0.00023326335432703523,0.0001749475157452764,0.0,0.0,0.00023326335432703523,0.25501516211803127,0.5083974807557733,0.12508747375787263,0.04414508980639142,0.028924655936552367,0.009680429204571963,0.00536505714952181,0.0013412642873804525,0.0005248425472358292,0.02146022859808724
0.9931187310473525,0.0029157919290879403,0.0013995801259622112,0.0005248425472358292,0.001166316771635176,0.0003498950314905528,0.0001749475157452764,0.00023326335432703523,0.0,5.831583858175881e-05,0.17570562164683928,0.4682761838115232,0.25414042453930485,0.07330300909727082,0.005423372988103569,0.01078843013762538,0.004257056216468393,0.007114532306974574,0.0003498950314905528,0.000583158385817588
0.9529974341031024,0.043328668066246794,0.001166316771635176,0.0008164217401446233,0.001166316771635176,5.831583858175881e-05,5.831583858175881e-05,0.0,0.0003498950314905528,0.0,0.02093538605085141,0.1834616281782132,0.6098670398880336,0.09161418241194308,0.07831817121530207,0.0062397947282481925,0.0007581059015628644,0.00390716118497784,0.00040821087007231167,0.004432003732213669
0.8413226032190343,0.12887800326568696,0.007406111499883368,0.005248425472358292,0.010438535106134825,0.0055400046652670865,0.00040821087007231167,0.000583158385817588,0.00011663167716351762,0.0,0.18801026358759038,0.264987170515512,0.13033589923023092,0.08986470725449032,0.041054350361558196,0.07143690226265453,0.049218567763004435,0.07155353393981806,0.046011196641007696,0.04746909260555167
0.9919524142757172,0.004023792862141357,0.0014578959645439702,0.0008164217401446233,0.0007581059015628644,0.00011663167716351762,0.00046652670865407047,0.0001749475157452764,0.00011663167716351762,5.831583858175881e-05,0.026533706554700255,0.39345696291112664,0.3336832283648239,0.10199440167949615,0.07802659202239329,0.041812456263121064,0.017436435735945884,0.0008747375787263821,0.004082108700723117,0.0020410543503615584
0.9034872871471892,0.002507581059015629,0.0020410543503615584,0.03953813855843247,0.00040821087007231167,0.00040821087007231167,0.050443200373221364,0.0010496850944716584,5.831583858175881e-05,0.0,0.09785397714019127,0.41853277350128293,0.14917191509213903,0.15861908094238394,0.023268019594121763,0.03866340097970609,0.042570562164683926,0.042162351294611614,0.024026125495684628,0.005073477956613016
0.9959762071378586,0.0014578959645439702,0.0013995801259622112,0.0003498950314905528,0.0003498950314905528,0.0,0.00023326335432703523,0.0001749475157452764,0.0,0.0,0.10012829484487987,0.3407394448332167,0.4628528108234196,0.06222299976673665,0.024084441334266387,0.005248425472358292,0.0005248425472358292,0.0019827385117797995,0.0015162118031257288,0.0006414742243993468
0.5656053184044787,0.19652437602052716,0.08210870072311639,0.14602285980872404,0.005306741310940052,0.0030907394448332166,0.0006997900629811056,0.000291579192908794,0.0001749475157452764,0.00011663167716351762,0.09995334732913459,0.047527408444133425,0.02443433636575694,0.05330067646372755,0.050618147888966646,0.06927921623512946,0.09872871471891766,0.09202239328201539,0.10275250758105901,0.3613249358525776
0.9914275717284815,0.006064847212502915,0.0008747375787263821,0.0009330534173081409,0.0003498950314905528,0.00011663167716351762,5.831583858175881e-05,0.00011663167716351762,0.0,0.0,0.2811406578026592,0.362432936785631,0.20165616981572196,0.05802425938885001,0.04292045719617448,0.01562864473991136,0.022276650338231865,0.008514112432936786,0.0055400046652670865,0.001807790996034523
0.2939118264520644,0.31607184511313274,0.31432236995567997,0.04706088173547936,0.010321903428971308,0.007989269885700956,0.005831583858175881,0.0025658968975973873,0.0009913692558898997,0.0008747375787263821,0.06968742710520177,0.10811756473058083,0.1165150454863541,0.07895964543970142,0.14485654303708886,0.0934219734079776,0.08024259388850012,0.1312106368089573,0.10910893398647073,0.06782132027058549
0.9921273617914625,0.0043153720550501515,0.0017494751574527643,0.0009330534173081409,0.000583158385817588,0.00011663167716351762,5.831583858175881e-05,0.0,5.831583858175881e-05,0.0,0.03767203172381619,0.13453463960811757,0.30102635875903894,0.2474341031024026,0.19897364124096104,0.04624445999533473,0.02577560065313739,0.003848845346396081,0.002682528574760905,0.0017494751574527643
0.07954280382551901,0.31449731747142523,0.3752624212736179,0.11132493585257756,0.006531373921156987,0.022801492885467692,0.028574760905061815,0.039013296011196644,0.009155586657336132,0.01323769535805925,0.07546069512479589,0.10444366689993002,0.15861908094238394,0.09861208304175414,0.12543736878936318,0.09738745043153721,0.08584091439234896,0.07808490786097504,0.08729881035689294,0.0887567063214369
0.9857709353860509,0.008980639141590856,0.0016328434802892467,0.0006997900629811056,0.00040821087007231167,0.0009913692558898997,0.0011080009330534173,5.831583858175881e-05,0.00011663167716351762,0.0001749475157452764,0.21769302542570562,0.34919524142757175,0.26901096337765334,0.07901796127828319,0.06268952647539072,0.007639374854210404,0.0075810590156286444,0.005015162118031258,0.0014578959645439702,0.0006414742243993468
0.9882785164450665,0.00734779566130161,0.0016328434802892467,0.0006997900629811056,0.00046652670865407047,0.0001749475157452764,0.000291579192908794,0.0003498950314905528,0.0006997900629811056,0.0,0.006997900629811057,0.042687193841847444,0.49836715651971075,0.266678329834383,0.0672381618847679,0.028691392582225334,0.035805924889199904,0.04338698390482855,0.007930954047119198,0.0021576860275250758
0.8553767203172382,0.11639841380919058,0.021635176113832515,0.0022743177046885936,0.0013995801259622112,0.001166316771635176,0.0003498950314905528,0.00011663167716351762,0.0011080009330534173,0.00011663167716351762,0.352519244226732,0.35934219734079775,0.10426871938418475,0.05895731280615815,0.044261721483554936,0.028633076743643574,0.0030324236062514577,0.03259855376720317,0.0067646372754840214,0.009563797527408444
0.8975973874504315,0.01172148355493352,0.03971308607417775,0.01172148355493352,0.03743876836948915,0.0006414742243993468,0.0003498950314905528,0.0006414742243993468,0.0,0.00011663167716351762,0.278049918357826,0.2704105435036156,0.06111499883368323,0.1142407277816655,0.04157919290879403,0.12432936785630977,0.028108234196407744,0.04682761838115232,0.023617914625612316,0.011663167716351761
0.7538488453463961,0.17488919990669466,0.06111499883368323,0.006473058082575227,0.0016911593188710054,0.0013995801259622112,0.0001749475157452764,0.00011663167716351762,5.831583858175881e-05,0.0001749475157452764,0.00927221833449965,0.01819454163750875,0.07283648238861674,0.06490552834149756,0.2701189643107068,0.3876253790529508,0.16270118964310706,0.008514112432936786,0.002624212736179146,0.0031490552834149755
0.9960345229764404,0.0007581059015628644,0.0005248425472358292,0.0007581059015628644,0.0014578959645439702,0.00011663167716351762,0.00011663167716351762,0.00011663167716351762,0.0,5.831583858175881e-05,0.21116165150454863,0.7385700956379753,0.020410543503615583,0.010030324236062515,0.014520643806857943,0.0008747375787263821,0.0025658968975973873,0.0006414742243993468,0.00023326335432703523,0.0009330534173081409
0.9942850478189876,0.002682528574760905,0.0011080009330534173,0.00046652670865407047,0.000291579192908794,0.000583158385817588,0.00011663167716351762,0.0001749475157452764,0.00023326335432703523,0.0,0.6614182411943084,0.24521810123629578,0.04490319570795428,0.018836015861908095,0.01662001399580126,0.0034406344763237696,0.006706321436902263,0.0007581059015628644,0.001166316771635176,0.0008747375787263821
0.8353160718451131,0.07697690692792163,0.08444133426638675,0.001166316771635176,0.0006414742243993468,0.0005248425472358292,0.00011663167716351762,0.00040821087007231167,0.0001749475157452764,0.0001749475157452764,0.11727315138791695,0.2167016561698157,0.178679729414509,0.12905295078143222,0.13325169115931887,0.09639608117564731,0.025192442267319804,0.05814089106601353,0.0324236062514579,0.012829484487986938
0.8381735479356193,0.06811289946349429,0.04432003732213669,0.015861908094238396,0.03154886867273152,0.0006414742243993468,0.0006414742243993468,0.00046652670865407047,5.831583858175881e-05,0.00011663167716351762,0.06764637275484021,0.4421506881268953,0.28545602985770935,0.07429437835316072,0.01609517144856543,0.03662234662934453,0.005423372988103569,0.012013062747842314,0.00781432236995568,0.05242593888500117
0.9936435735945883,0.0014578959645439702,0.0022743177046885936,0.000583158385817588,0.0009330534173081409,0.00040821087007231167,0.0001749475157452764,0.000291579192908794,0.0001749475157452764,0.0,0.1652087707021227,0.44156752974107766,0.27892465593655236,0.0625728947982272,0.013004432003732214,0.013296011196641007,0.012421273617914626,0.004432003732213669,0.007872638208537439,0.0006414742243993468
0.9283298343830184,0.010146955913226032,0.05767436435735946,0.0008747375787263821,0.001807790996034523,0.00023326335432703523,0.0006997900629811056,5.831583858175881e-05,0.00011663167716351762,0.0,0.21845113132726848,0.3434802892465594,0.20591322603219034,0.11190809423839515,0.052892465593655236,0.02595054816888267,0.029449498483788198,0.004665267086540704,0.00489853044086774,0.002332633543270352
0.023851177979939353,0.5116631677163518,0.2351294611616515,0.11948915325402379,0.0013995801259622112,0.01615348728714719,0.08205038488453464,0.009913692558898997,0.000291579192908794,0.0,0.10403545602985771,0.06630510846745977,0.14450664800559831,0.16310940051317938,0.17465593655236764,0.02390949381852111,0.10216934919524143,0.042337298810356895,0.07948448798693725,0.09942850478189877
0.4815721950081642,0.19669932353627245,0.04251224632610217,0.2511080009330534,0.01615348728714719,0.0016328434802892467,0.00040821087007231167,0.003965477023559599,0.004082108700723117,0.001807790996034523,0.0907394448332167,0.09394681595521344,0.07761838115232098,0.03994634942850478,0.05417541404245393,0.05907394448332167,0.04297877303475624,0.09091439234896198,0.18713552600886402,0.2634126428738045
0.27746675997200837,0.10835082808490785,0.41211803125728946,0.11773967809657103,0.030032656869605785,0.034289713086074175,0.012013062747842314,0.003965477023559599,0.0037905295078143222,0.0001749475157452764,0.06268952647539072,0.08082575227431771,0.08613249358525775,0.09779566130160952,0.12205505015162119,0.158852344296711,0.12467926288780033,0.09208070912059715,0.07761838115232098,0.09721250291579193
0.9433753207371122,0.002624212736179146,0.001224632610216935,0.0006414742243993468,0.0489853044086774,0.0025658968975973873,0.00011663167716351762,0.00023326335432703523,0.00011663167716351762,5.831583858175881e-05,0.16864940517844645,0.5477023559598787,0.12718684394681595,0.0635642640541171,0.034056449731747145,0.01947749008630744,0.026183811523209703,0.005423372988103569,0.006531373921156987,0.001166316771635176
0.9538721716818288,0.042453930487520414,0.0014578959645439702,0.0005248425472358292,0.0006997900629811056,0.0,0.000583158385817588,0.0,0.000291579192908794,5.831583858175881e-05,0.03335665966876604,0.04443666899930021,0.15506181478889666,0.3679146256123163,0.2641707487753674,0.030090972708187544,0.0055400046652670865,0.05954047119197574,0.037613715885234426,0.0022160018661068347
0.9939351527874971,0.0015745276417074878,0.0019827385117797995,0.0001749475157452764,0.0013995801259622112,0.0003498950314905528,0.00011663167716351762,0.00011663167716351762,0.0,0.000291579192908794,0.050734779566130164,0.2989853044086774,0.5182528574760905,0.0887567063214369,0.008980639141590856,0.023209703755540004,0.008164217401446234,0.000583158385817588,0.0010496850944716584,0.001224632610216935
0.8997550734779566,0.0008164217401446233,0.09505481688826685,0.0017494751574527643,0.0007581059015628644,0.00011663167716351762,0.00040821087007231167,0.0006997900629811056,5.831583858175881e-05,0.0005248425472358292,0.0016911593188710054,0.002099370188943317,0.0037322136692325637,0.014287380452530907,0.24556799626778633,0.5361558199206905,0.07756006531373921,0.01370422206671332,0.08187543736878937,0.023268019594121763
0.9876953580592489,0.007522743177046886,0.0016328434802892467,0.0006414742243993468,0.0003498950314905528,0.0005248425472358292,0.0001749475157452764,0.0008747375787263821,0.00046652670865407047,5.831583858175881e-05,0.22369955679962678,0.35496850944716585,0.24947515745276416,0.07604385351061348,0.039129927688360155,0.011838115232097038,0.014054117098203872,0.01901096337765337,0.005481688826685328,0.0062397947282481925
