f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,y
0.9330288,0.016154835,-0.006398743,-0.0026302575,0.014535447,0.013636038,0.010434139,0.010304931,0.002807781,-0.004583766,0.07129349,0.13809748,0.28384504,0.1602729,0.12918203,0.018681934,0.05337826,0.064072296,0.06973392,-0.0023789995,1
0.9311601,0.029178463,0.019767927,-0.013850291,0.017201262,0.004657183,0.016110042,0.00923723,-0.00037088615,0.0024716654,0.33004192,0.3342636,0.12501207,0.07147329,0.0425034,0.050333355,0.02066428,0.020056214,0.0012578752,0.012518128,1
0.28660348,0.6327827,0.13367558,0.036593005,-0.024368996,-0.0039733327,-0.0033813259,-0.023104936,-0.011555934,-0.0071504805,0.1053341,0.13500421,0.20620896,0.12667939,0.10669196,0.019767521,0.058350544,0.0809505,0.049508184,0.07260209,1
0.29462457,0.09698305,0.3385481,0.08795584,0.05552004,0.045389842,0.020212097,0.017471993,0.0077542076,0.012088459,0.08582888,0.11767235,0.09057369,0.11450198,0.09750437,0.106985316,0.10434622,0.08447334,0.080493264,0.081084944,1
0.68912274,0.35109365,0.034405004,0.008224775,-0.0284442,-0.018715369,-0.0047561913,-0.0063971826,0.002993642,0.0046061473,0.08244794,0.08530733,0.057242207,0.13699536,0.19824593,0.092360474,0.10478634,0.09426813,0.08197411,0.056154083,1
0.9499098,0.015483527,0.009366775,0.008076872,0.002860717,0.0056493725,0.0032981327,0.0066524423,0.0009485797,0.007646609,0.039340947,0.07489033,0.1538869,0.39216724,0.23428607,0.04185502,0.024502493,0.013913184,0.014681097,0.014980682,1
0.34184498,0.054040603,0.1802996,0.22417402,0.052542135,0.022693658,0.032724112,0.018080767,0.02188221,0.0071893027,0.10653997,0.11890808,0.07360005,0.09271602,0.10162872,0.09630088,0.0885476,0.071522735,0.054915737,0.14941941,1
0.9768555,0.012625881,0.009290685,0.005794263,-0.0047781104,0.009726184,0.0036999192,0.008457868,-0.0046447497,0.005771796,0.13276093,0.3759334,0.36191925,0.077908576,0.043649837,0.0045164293,0.000296209,-0.006828008,0.009243409,0.009969291,1
0.8797871,0.080708265,-0.011977975,0.0040508807,0.014633616,0.0011094394,0.0059587345,0.009800614,-0.00056144776,0.0005845166,0.099300645,0.12549756,0.17954066,0.15334482,0.07363703,-0.0032392961,0.07542875,0.11682556,0.13735522,0.035520274,1
0.9452961,0.019325472,0.019427277,-0.0046853414,0.015914759,0.012497363,0.01303726,0.011430645,0.0040204753,0.00092502654,0.28064498,0.3177519,0.20036802,0.07784802,0.034676857,0.06429754,0.021621432,-0.0015671389,0.00602296,0.0058382684,1
0.9308306,0.021234725,0.019264743,-0.007308208,0.015180562,0.009237645,0.018077238,0.010713058,-0.00094320223,0.002746182,0.26378337,0.3360793,0.19154263,0.088528454,0.04513858,0.04828508,0.01813719,0.0030947006,0.0035786605,0.008798867,1
0.94397163,0.050970394,0.014307495,0.008917036,0.0030202626,0.005768902,0.015253564,0.0075873327,-0.00082729926,0.0022419803,0.65887696,0.21413258,0.075301014,0.018594371,0.009685556,0.015147489,0.007898331,-0.005855672,-0.003239503,0.014024925,1
0.959045,0.012841815,0.008240294,0.010539078,0.0016803949,0.0015475849,0.00876263,0.003990114,-0.0011750752,0.0018173064,0.11055158,0.3189152,0.32142785,0.10591499,0.08643704,0.010278619,0.017729765,0.008075825,0.0065037436,0.011117917,1
0.9370566,0.028827606,0.018709715,-0.0074020876,-0.0010434907,0.010773379,0.011398658,0.009631131,-0.0033113128,0.0056182337,0.12126973,0.28183198,0.24209039,0.15071501,0.06702467,0.07237181,0.044756655,0.02229473,0.010187315,-0.0003023669,1
0.859346,0.0028927766,0.113340996,-0.013697386,0.0023939935,-0.013926071,-0.0043367646,0.005255255,0.004999067,0.0043622446,0.007698503,0.030330606,-0.011634652,0.06399587,0.24553013,0.37736085,0.17150635,0.03569397,0.04242376,0.01709542,1
0.96111405,0.008355885,0.008723611,0.0035264457,0.0037805184,0.012359027,0.0006283486,0.005702836,0.0057867826,0.006433327,0.054984298,0.110290535,0.2718856,0.2772267,0.1961383,0.018117815,0.016733892,0.017280377,0.016842235,0.02155219,1
0.5036918,0.28968197,0.18647559,0.016755154,0.003977136,0.0073055555,0.00022171531,-0.0045004054,0.0023312806,-0.0021094724,0.0714943,0.068117425,0.06856214,0.10417887,0.1435905,0.13330644,0.12031999,0.09608406,0.09579521,0.064319916,1
0.44817787,0.20146838,0.2761849,0.001377157,0.03206125,0.028901802,0.0034579928,0.011913032,0.0039937617,0.0034521588,0.068073615,0.0724907,0.08522479,0.10971658,0.10024921,0.13449691,0.12604356,0.09546921,0.09600374,0.07511348,1
0.9728455,0.024123227,0.011116795,0.009709727,-0.006857459,0.0019243411,-0.0011604653,0.009751832,-0.008194347,0.0078436835,0.065940484,0.41760704,0.40248114,0.07512911,0.01880252,0.0098874625,0.0024794475,-0.0047406573,0.0023917044,0.01924841,1
0.88257223,0.043876253,0.032883376,-0.01787585,0.017766047,-0.00031330064,0.02066797,0.00812104,0.009246646,0.003929433,0.24046838,0.30134633,0.12473205,0.10840796,0.05119393,0.11009186,0.044475567,0.024275253,0.004696279,0.005044019,1
0.97851294,0.0108453175,0.010622437,0.0061360276,-0.005693814,0.0072980793,0.004720966,0.0119753955,-0.0030578987,0.0068916054,0.11375886,0.4276959,0.37022284,0.059255693,0.02481448,0.008597077,0.0013033592,-0.010815757,0.0039552823,0.011845679,1
0.9565484,0.0161637,0.018220508,-0.0070157466,0.011409536,0.012362912,0.0026190248,0.006333856,-0.0022830141,0.0028714738,0.04134439,0.13812058,0.45124277,0.18765733,0.11563477,0.02030884,0.01682436,0.020838786,0.0076775383,-0.005115088,1
0.962305,0.020886572,0.018463565,0.002760314,-0.0036075332,0.0053442135,-0.0049695,0.00566219,-0.0019591034,0.01111487,0.04056742,0.10967541,0.27661762,0.28069213,0.22177897,0.030866757,0.019378595,0.0051386687,0.003785769,0.015291266,1
0.97674453,0.009877457,0.0076625934,-0.0023793422,0.007415628,0.00085234246,0.009857619,0.010628793,-0.002616895,0.0036106997,0.34387925,0.43957287,0.13765566,0.018442566,0.048266415,0.011540493,0.0064900536,-0.0013922444,-0.0031397613,0.0066862935,1
0.9633201,0.013720448,0.014990428,0.0051415074,0.004185347,-0.0029572647,0.0038755103,0.0039342567,0.0048048743,0.010832024,0.058405973,0.12580438,0.23261519,0.30306643,0.22713554,0.018043397,0.0043648873,0.009680188,0.007098425,0.018652834,1
0.4542064,0.1608656,0.2757711,0.02391131,0.052072152,0.030475952,0.0065306216,0.017701482,0.00055966893,0.0033630137,0.06892839,0.07969564,0.08106213,0.10660339,0.10384535,0.13001297,0.12573715,0.09395857,0.09973443,0.07565227,1
0.9689412,0.0122395605,0.0029021793,-0.0070782388,0.017073518,0.010240413,0.004397427,0.0048930068,0.0032789311,-5.0272793e-05,0.03181094,0.05744635,0.24923402,0.41113797,0.1811229,0.0094623165,0.0070190914,0.020796277,0.019056529,0.002955566,1
0.97288483,0.012880388,0.0075867916,-0.0056162146,0.01103191,0.0037176549,0.009985862,0.005860908,-0.0008362567,0.0037795983,0.267956,0.36512747,0.21893163,0.061768617,0.05856128,0.012148527,0.010000976,0.0083317505,0.0030597688,0.00401871,1
0.3662605,0.24732856,0.09128177,0.34547994,-0.0042115278,-0.046723656,0.0184083,-0.009065033,0.0064596287,0.00426892,0.113231175,0.072915316,0.08968997,0.026035393,0.05544996,0.09553302,0.053462934,0.0700525,0.12585446,0.2812534,1
0.96754825,0.02371033,0.028701251,-0.0026802467,-0.005045371,0.010985394,0.0004088461,0.0030072203,-0.0075685,0.0053642998,0.046241462,0.20241824,0.5426916,0.1323217,0.04269688,0.021340989,0.009420165,0.004825268,-4.0663406e-05,0.007530733,1
0.9584817,0.01838701,0.014514961,-0.0012994662,0.016109139,0.008955951,0.013179777,0.006834247,-0.0021158964,0.0026167366,0.36345094,0.32032293,0.18138793,0.0611588,0.042162336,0.032268964,0.005430317,-0.005711434,0.006011293,0.0058768275,1
0.27855462,0.16965543,0.3751813,0.03737958,0.042959996,0.04563103,0.017095257,0.019668784,0.0013211939,0.004763249,0.08396097,0.092084855,0.09613945,0.09160037,0.099192664,0.10670155,0.12089709,0.082609095,0.10425472,0.085861996,1
0.28121147,0.31583127,0.25765517,0.045345046,0.022699244,0.009825785,0.011869154,0.0019560496,0.01021911,0.0044498635,0.0898681,0.103721306,0.10088222,0.10623704,0.10469439,0.09610518,0.09748642,0.09197715,0.083724834,0.080627255,1
0.9786089,0.011444888,0.0067192535,-0.0054471623,0.0068880497,-0.002103158,0.0065901675,0.009353061,-0.0007110591,0.0062730066,0.29345506,0.4684854,0.15583259,0.033466443,0.05477454,0.007867461,0.0074170027,0.0041081896,-0.0020655196,0.0016547277,1
0.80876786,0.16074114,0.02892379,-0.0041804183,-0.006142919,-0.0019936499,-0.0043656253,-0.0046751457,0.0047299154,0.005996042,0.084977694,0.11916191,0.11051283,0.2750151,0.17328636,0.016247649,0.057484366,0.072580606,0.057120387,0.017734267,1
0.96226954,0.012011547,0.005037295,0.008088115,-0.0046784165,0.0042224983,0.006429909,0.00940403,0.0010438986,0.007109692,0.087516665,0.22540666,0.3403099,0.16286997,0.11912715,0.019946184,0.01571305,0.007079133,0.003149741,0.02111643,1
0.9579776,0.023398591,0.015092325,-0.0042710453,0.018920716,0.011715029,0.009313951,0.01050247,-0.0027395773,0.0016153888,0.4045704,0.32495743,0.14658345,0.05231233,0.021798212,0.048532616,0.0017107672,-0.0070827017,0.015359404,-0.0024390693,1
0.46467012,0.08690995,0.1257003,0.15741523,0.07330345,0.028312504,0.020026738,0.018999549,0.019125298,0.007996011,0.10137391,0.11309189,0.07883378,0.11792673,0.043375876,0.10365096,0.101507865,0.09139643,0.08377043,0.14851202,1
0.48870987,0.4668515,0.07557033,0.028132843,-0.0003316924,-0.013766112,-0.005188307,-0.009290443,0.00065337855,4.3407083e-05,0.1284337,0.124991946,0.1374289,0.10064152,0.10797516,0.047445588,0.07725018,0.096169956,0.080328874,0.08439266,1
0.9728679,0.027975913,0.026122391,-0.0018490308,-0.0077979625,0.012114178,0.0033486134,0.0032165693,-0.0049585723,0.0023679708,0.04928343,0.24613906,0.5790811,0.09787137,0.007852214,0.00842089,-0.001803832,0.0008751524,-0.0025524665,0.0029742182,1
